type,by,post_id,post_link,post_message,picture,full_picture,link,link_domain,post_published,post_published_unix,post_published_sql,likes_count_fb,comments_count_fb,reactions_count_fb,shares_count_fb,engagement_fb
note,post_user_333386441351,333386441351_10151462382811352,https://www.facebook.com/333386441351/posts/10151462382811352,�Conoc�is el s�ndrome de Ehlers-Danlos (SED) que tiene muchas similitudes con Marfan? A menudo afectados de SED son diagnosticados como personas con s�ndrome de Marfan.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/526390_497609363630348_1290340567_n.png?oh=a977da8d1969a1a1710c5f69f1f54261&oe=58B17363,https://scontent.xx.fbcdn.net/v/t1.0-9/526390_497609363630348_1290340567_n.png?oh=12fbdc44b0bdc387203feda3b18c9943&oe=58B3C7CE,https://www.facebook.com/notes/red-ehlers-danlos-argentina/nos-ayudar%C3%ADas-a-difundir-este-mensaje/497608893630395,facebook.com,2013-02-08T15:53:12+0000,1360338792,08/02/2013 16:53,2,0,2,0,2
status,post_user_333386441351,333386441351_10151460118591352,https://www.facebook.com/333386441351/posts/10151460118591352,FACUA �Sanitas te ha subido el precio del seguro sin notific�rtelo? La ley le obliga a hacerlo con dos meses de antelaci�n. #luchacontralosabusos,,,,,2013-02-07T12:15:29+0000,1360239329,07/02/2013 13:15,2,0,2,0,2
link,post_user_333386441351,333386441351_10151460000831352,https://www.facebook.com/333386441351/posts/10151460000831352,Javier Botet,,,http://www.meneame.net/story/espanol-triunfa-hollywood-gracias-extrana-apariencia-fisica,meneame.net,2013-02-07T10:36:50+0000,1360233410,07/02/2013 11:36,10,0,10,0,10
link,post_user_333386441351,333386441351_10151459984286352,https://www.facebook.com/333386441351/posts/10151459984286352,@salvadostv Este domingo Salvados se centra en el negocio de la sanidad.  De paciente a cliente . Aqu� la PROMO:,,,http://www.lasexta.com/programas/salvados/avances/empresa-nos-dice-que-pacientes-son-clientes_2013020600239.html,lasexta.com,2013-02-07T10:19:16+0000,1360232356,07/02/2013 11:19,1,0,1,0,1
note,post_user_333386441351,333386441351_10151459173396352,https://www.facebook.com/333386441351/posts/10151459173396352,Tambi�n vale para nosotros...,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1920018_756605354397413_6899984153777752569_n.jpg?oh=03d7ff8d722f60b730bb7cd786c903a2&oe=58C129DC,https://scontent.xx.fbcdn.net/v/t1.0-9/1920018_756605354397413_6899984153777752569_n.jpg?oh=e25459f6a50559462c406392430de409&oe=58AF7B6F,https://www.facebook.com/notes/red-ehlers-danlos-argentina/algunos-de-nuestros-derechos-como-pacientes-con-s%C3%ADndrome-de-ehlers-danlos/496809817043636,facebook.com,2013-02-06T23:14:57+0000,1360192497,07/02/2013 0:14,4,0,4,0,4
link,post_user_333386441351,333386441351_10151458510491352,https://www.facebook.com/333386441351/posts/10151458510491352,Josie Villarrubia-Mendoza nos hace llegar su campa�a para la NMF en puerto Rico. Participad y no olvid�is compartir este enlace! ,https://external.xx.fbcdn.net/safe_image.php?d=AQB6aHy3-TnAuUsc&w=130&h=130&url=http%3A%2F%2Ffunds.gofundme.com%2Findex.php%3Froute%3Dfbengine%2Ffbfundpic%26f%3D299331%26r%3D6793&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB7hEqTsqLVlyUU&url=http%3A%2F%2Ffunds.gofundme.com%2Findex.php%3Froute%3Dfbengine%2Ffbfundpic%26f%3D299331%26r%3D6793,http://www.gofundme.com/1zzxz0,gofundme.com,2013-02-06T14:51:40+0000,1360162300,06/02/2013 15:51,2,1,2,0,3
status,post_user_333386441351,333386441351_10151458154416352,https://www.facebook.com/333386441351/posts/10151458154416352,,,,,,2013-02-06T08:52:19+0000,1360140739,06/02/2013 9:52,1,0,1,0,1
status,post_user_333386441351,333386441351_10151432403971352,https://www.facebook.com/333386441351/posts/10151432403971352,,,,,,2013-02-04T11:08:22+0000,1359976102,04/02/2013 12:08,1,1,1,0,2
link,post_user_333386441351,333386441351_10151457226681352,https://www.facebook.com/333386441351/posts/10151457226681352,��Chicos Javi Botet se hace muy muy famoso!!,https://external.xx.fbcdn.net/safe_image.php?d=AQAxBrwDeWz-44i8&w=130&h=130&url=http%3A%2F%2Fwww.vertele.com%2Ffiles%2F2013%2F02%2Frec-nina-medeiros-javier-botet-535-x-300.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQBUj1_HVrbZp-pS&url=http%3A%2F%2Fwww.vertele.com%2Ffiles%2F2013%2F02%2Frec-nina-medeiros-javier-botet-535-x-300.jpg,http://www.vertele.com/noticias/el-espanol-que-triunfa-en-hollywood-gracias-a-un-fisico-peculiar/,vertele.com,2013-02-05T20:43:29+0000,1360097009,05/02/2013 21:43,9,0,9,0,9
link,post_user_333386441351,333386441351_10151456840231352,https://www.facebook.com/333386441351/posts/10151456840231352,��El 12 de diciembre se inicio la recogida de firmas  para la no privatizacion de la sanidad publica  a dia de hoy hay 84 firmas  ��gracias a los firmantes!!! pero por favor  s� que estamos un poco en la incertidumbre y en una negaividad completa en la concepcion de nuestras peticiones a nuestro gobierno  que hace casos omiso  de nuestras quejas.....pero....���CON LA SALUD NO SE JUEGA!!! �PODRIAS COMPARTIR LA PAG EN FACE? Y SI NO ES MUCHO PEDIR...ENVIASELO A TUS AMIGOS POR E-MAIL. Han jugado con nuestra moral  nuestro dinero  nuestro trabajo  ���LA SALUD NO!! se han retirado muchos medicamentos  muchisimos y alimentacion especializada para los enfermos cronicos. En algunos hospitales  ya no se les da el almuerzo ni la merienda..... ��SON ENFERMOS  CONVALECIENTES..NECESITAN ALIMENTACION PARA REPONERSE CON PRONTITUD Y MUCHO MAS...�LO HARIAS POR MI  POR TI  POR TUS MAYORES  TUS NI�OS  TUS FAMILIARES? SIIII ��APOYA LA CAUSA  TODOS UNIDOS HAREMOS LA FUERZA!!!,https://external.xx.fbcdn.net/safe_image.php?d=AQDeJUuUf-wEoRNk&w=130&h=130&url=http%3A%2F%2Fd22r54gnmuhwmk.cloudfront.net%2Fphotos%2F1%2Fsr%2Fqt%2FNqsRqtgSYFHZdWt-172x97-cropped.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB_Mckh6hl9U7GK&url=http%3A%2F%2Fd22r54gnmuhwmk.cloudfront.net%2Fphotos%2F1%2Fsr%2Fqt%2FNqsRqtgSYFHZdWt-172x97-cropped.jpg,http://www.change.org/es/peticiones/a-sus-majestades-los-reyes-de-espa%C3%B1a-no-privatizacion-de-hospitales-ayuda-a-los-enfermos-cronicos-y-vivienda,change.org,2013-02-05T16:00:19+0000,1360080019,05/02/2013 17:00,3,2,3,0,5
status,post_user_333386441351,333386441351_10151456699496352,https://www.facebook.com/333386441351/posts/10151456699496352,Hola gracias por aceptarme...mi sobrino Rodrigo de 10 a�os tiene Marfan  ya lleva una operacion ocular debido a la dislocacion de cristalino  actualmente va pasando por un cuadro de escoliosis  sus dolencias a veces son soportables  no cabe duda los ni�os son muy valientes!!!!en lo que respecta a su coraz�n esta todo estable por el momento....su padre muri� hace dos a�os a consecuencia del Marfan  y espero en este sitio compartir experiencias y mandar muchos marfabrazos!!!! gracias!!!,,,,,2013-02-05T14:09:03+0000,1360073343,05/02/2013 15:09,5,0,5,0,5
status,post_user_333386441351,333386441351_10151426033736352,https://www.facebook.com/333386441351/posts/10151426033736352,Hola gente! Tengo 22 a�os y tengo sindrome de Marfan. estoy en proceso para que me hagan mi cuarta operacion debido a una aneurisma abdominal. el problema es que en el Instituto de Cardiologia del Distrito Federal  M�xico me estan cobrando como 220mil  obviamente  no tengo esa cantidad de dinero. pero como soy estudiante mi escuela me ha dado seguro medico. asi que estoy viendo si en vez de operarme en el Instituto me pueden operar en Centro Medico. lo que me gustaria saber  si es que alguien de aqui sabe  es si en Centro Medico han hecho este tipo de operaciones  y si han salido bien la gente que se ha operado ahi. Ahorita no saben si me haran una endoprotesis por cateter o si me tendran que abrir  ya que la aneurisma esta por donde las arterias van hacia el ri�on y otros organos. En verdad espero que me puedan dar algun tipo de informacion sobre esto. Espero que todos se encuentren bien. Saludos desde Mex.,,,,,2013-01-31T21:24:04+0000,1359667444,31/01/2013 22:24,4,5,4,0,9
link,post_user_333386441351,333386441351_10151432400071352,https://www.facebook.com/333386441351/posts/10151432400071352,,https://external.xx.fbcdn.net/safe_image.php?d=AQAh7D7pUhC_tetv&w=130&h=130&url=http%3A%2F%2Fs01.europapress.net%2Fimagenes%2Festaticos%2FLogoComparteFacebook.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB6Mo7QR33oZaUW&url=http%3A%2F%2Fs01.europapress.net%2Fimagenes%2Festaticos%2FLogoComparteFacebook.jpg,http://www.europapress.es/salud/noticia-ministerio-sanidad-prepara-registro-nacional-enfermedades-raras-20130201153430.html,europapress.es,2013-02-04T11:04:26+0000,1359975866,04/02/2013 12:04,1,0,1,0,1
photo,post_user_333386441351,333386441351_10151432336341352,https://www.facebook.com/333386441351/posts/10151432336341352,"Comienza la semana y el equipo SIMA y tod@s los asociad@s a poyamos el D�a Mundial contra el C�ncer  es una de las principales causas de muerte en todo el mundo, en 2008 caus� 7 6 millones de defunciones aproximadamente un 13% del total. Cada 4 de febrero  la OMS apoya a la Uni�n Internacional contra el C�ncer y promueve medios para aliviar la carga mundial de la enfermedad. La prevenci�n del c�ncer y el aumento de la calidad de vida de los enfermos son temas recurrentes.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14149_10200097056022454_268544082_n.jpg?oh=2c162a9f5373dd74bd7b291490a19f4b&oe=58FA43ED,https://scontent.xx.fbcdn.net/v/t1.0-9/14149_10200097056022454_268544082_n.jpg?oh=8881a5c29a7e2f985725c0bb06dd2483&oe=58AFCD24,https://www.facebook.com/photo.php?fbid=10200097056022454&set=gm.10151432336341352&type=3,facebook.com,2013-02-04T09:38:33+0000,1359970713,04/02/2013 10:38,7,0,7,0,7
link,post_user_333386441351,333386441351_10151431649196352,https://www.facebook.com/333386441351/posts/10151431649196352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQDrhAeCT7Hmzf64&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F02%2Fkarleana.jpg%3Ffit%3D400%252C400&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQAboDMJdwvE3pFt&url=http%3A%2F%2Fi0.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F02%2Fkarleana.jpg%3Ffit%3D400%252C400,http://mundomarfan.wordpress.com/2013/02/03/el-psicologo-infantil/,mundomarfan.wordpress.com,2013-02-03T22:31:04+0000,1359930664,03/02/2013 23:31,3,0,3,0,3
status,post_user_333386441351,333386441351_10151420849491352,https://www.facebook.com/333386441351/posts/10151420849491352,Hola a todos!!!! deciros que el pr�ximo d�a 5 de febrero sera mi segundo debut en el quirofano de cirug�a cardiovascular del hospital gral de Valencia. Mi v�lvula aortica esta en insuficiencia severa...Espero que nos podamos ver en Alicante y celebrarlo como se merece. Besitos a todos,,,,,2013-01-28T20:28:02+0000,1359404882,28/01/2013 21:28,13,20,13,0,33
photo,post_user_333386441351,333386441351_10151427431201352,https://www.facebook.com/333386441351/posts/10151427431201352,El equipo SIMA os desea un fin de semana especial.,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/58264_4993262762635_448374984_n.jpg?oh=6036f28c11a1ea2719d8f6ab63f639dd&oe=58B7404B,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/58264_4993262762635_448374984_n.jpg?oh=2e9cb7e8c3c284a23f08babf7632afea&oe=58FBA122,https://www.facebook.com/photo.php?fbid=4993262762635&set=gm.10151427431201352&type=3,facebook.com,2013-02-01T15:17:29+0000,1359731849,01/02/2013 16:17,17,0,17,0,17
status,post_user_333386441351,333386441351_10151427122066352,https://www.facebook.com/333386441351/posts/10151427122066352,,,,,,2013-02-01T10:51:30+0000,1359715890,01/02/2013 11:51,2,0,2,0,2
status,post_user_333386441351,333386441351_10151424990401352,https://www.facebook.com/333386441351/posts/10151424990401352,Buenoo familyyy deciros que todo salio genial que ya estoy n casita y que cada dia voy mejorando muxisimas graciasss a todos por vuestro apoyo y animosss espero veros y conoceros en alicante porque es la primera vez que voy a acudir a una asambleaa y que aki teneis otra marficompi para lo que necesiteis que somos los mejores y que algun dia vamos a conseguir radicar esta enfermedad un besazo a todossss .....aaaaa las cicatrices que te dejan oy en diaa son estupendas ni se notan jajaja yo no llevo ni grapas ni puntos oleeee..pues eso que no os conozcoo pero que os iloviu a todossssss de corazonn os lo digo me a encantado encontrarosss besinessssss,,,,,2013-01-31T06:29:24+0000,1359613764,31/01/2013 7:29,9,4,9,0,13
status,post_user_333386441351,333386441351_10151399737851352,https://www.facebook.com/333386441351/posts/10151399737851352,"Hola a todos, estoy diagnosticada de Marfan desde el 2009 (con prueba gen�tica)  aunque lo sospech�bamos desde ni�a. Tengo 40 a�os ahora y como mis s�ntomas no han sido muy graves  nunca dimos mayor importancia  hasta que tuve a mis hijas y me preocup�. La verdad es que fui algo inconsciente porque tuve un embarazo gemelar y por circunstancias me programaron una ces�rea  quiz�s si hubiera sido un parto normal me hubiera afectado mucho. Gracias a Dios ellas no son Marfan.  Me siento afortunada porque la enfermedad nunca me ha impedido hacer mi vida (m�s all� de las debidas a la escasa visi�n)  desde que tengo un diagn�stico confirmado hago mis revisiones con un internista que aqu� en Canarias lleva todos los casos Marfan que hay y tomo bisoprolol. Aunque con la edad voy teniendo dolores de espalda cada vez con mayor frecuencia. Un saludo y gracias por incluirme.",,,,,2013-01-16T14:28:54+0000,1358346534,16/01/2013 15:28,8,5,8,0,13
photo,post_user_333386441351,333386441351_10151420091536352,https://www.facebook.com/333386441351/posts/10151420091536352,El equipo SIMA os desea �BUENOS D�AS! ARRANCANDO UN NUEVO LUNES HERMOSA SEMANA PARA TODAS Y TODOS   A DISFRUTARLA Y NO OS  OLVID�IS DE SONRE�R,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/295404_4907226891792_2020081558_n.jpg?oh=bc4f5024ad227fc0e84f9a2a3e33d7a1&oe=58CF4CC3,https://scontent.xx.fbcdn.net/v/t1.0-9/295404_4907226891792_2020081558_n.jpg?oh=9433dc8efce29447c20f2e4aa794e241&oe=58C85A25,https://www.facebook.com/photo.php?fbid=4907226891792&set=gm.10151420091536352&type=3,facebook.com,2013-01-28T09:56:31+0000,1359366991,28/01/2013 10:56,15,2,15,0,17
link,post_user_333386441351,333386441351_10151419384706352,https://www.facebook.com/333386441351/posts/10151419384706352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQDK0b3GvnzyqoCy&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F01%2Fdona-sangre.jpg%3Ffit%3D400%2C400&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQDGjMMEvheFz7ep&url=http%3A%2F%2Fi0.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F01%2Fdona-sangre.jpg%3Ffit%3D400%2C400,http://mundomarfan.wordpress.com/2013/01/27/gotas-de-vida/,mundomarfan.wordpress.com,2013-01-28T00:27:17+0000,1359332837,28/01/2013 1:27,4,0,4,0,4
status,post_user_333386441351,333386441351_10151414147581352,https://www.facebook.com/333386441351/posts/10151414147581352,Amigos de Buenos Aires: Hola a todos   les comunico que seguimos necesitando dadores de sangre para el hijo de Mar�a Julia Spiritelli  MARIANO PEREZ internado en el Sanatorio Anchorena. Cualquier grupo y factor  rogamos pasen el pedido a quienes est�n en condiciones de donar. Fundacion Hemocentro Independencia Sarand� 748 lunes a viernes de 7.30 a 12 hs  TEL 43085720 y 4943-0171 para consultar.,,,,,2013-01-25T01:39:22+0000,1359077962,25/01/2013 2:39,4,0,4,0,4
status,post_user_333386441351,333386441351_10151410334861352,https://www.facebook.com/333386441351/posts/10151410334861352,bueno amigos amigas ma�ana ya me ingresan y pasado me operan espero volver a escribiros y deciros que todo a ido genial tengo miedo y muxos nervios pero un peke de 3 a�itos que puede con todo eso y que su foto sera la primera que vea nada mas me despierte un beso enorme y muxas graciass por apoyarmeee,,,,,2013-01-22T19:42:47+0000,1358883767,22/01/2013 20:42,11,11,11,0,22
link,post_user_333386441351,333386441351_10151408034651352,https://www.facebook.com/333386441351/posts/10151408034651352,https://www.facebook.com/pages/Nac%C3%AD-con-S%C3%ADndrome-de-Ehlers-Danlos/162467723765081,https://external.xx.fbcdn.net/safe_image.php?d=AQA7DzPmt7wlhFuQ&w=130&h=130&url=https%3A%2F%2Ffbcdn-profile-a.akamaihd.net%2Fhprofile-ak-ash4%2F187778_162467723765081_1266671345_n.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQBsp1Rk9CNHbZU4&url=https%3A%2F%2Ffbcdn-profile-a.akamaihd.net%2Fhprofile-ak-ash4%2F187778_162467723765081_1266671345_n.jpg,https://www.facebook.com/Nac�-con-S�ndrome-de-Ehlers-Danlos-162467723765081/,facebook.com,2013-01-21T13:03:20+0000,1358773400,21/01/2013 14:03,4,0,4,0,4
link,post_user_333386441351,333386441351_10151408034556352,https://www.facebook.com/333386441351/posts/10151408034556352,http://blogpurpuraber.blogspot.com.es/,https://external.xx.fbcdn.net/safe_image.php?d=AQDk_7H29zqXjFze&w=130&h=130&url=http%3A%2F%2F3.bp.blogspot.com%2F-DVft0witBxQ%2FUHwhtkNqiGI%2FAAAAAAAAAZ8%2FU45TjCLSXZw%2Fs758%2Ftriptico%2B028.jpg&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQB0uIneL9Mb6aMb&url=http%3A%2F%2F3.bp.blogspot.com%2F-DVft0witBxQ%2FUHwhtkNqiGI%2FAAAAAAAAAZ8%2FU45TjCLSXZw%2Fs758%2Ftriptico%2B028.jpg,http://blogpurpuraber.blogspot.com/,blogpurpuraber.blogspot.com,2013-01-21T13:03:10+0000,1358773390,21/01/2013 14:03,3,0,3,0,3
link,post_user_333386441351,333386441351_10151407309171352,https://www.facebook.com/333386441351/posts/10151407309171352,Nuestra entrada de hoy,https://external.xx.fbcdn.net/safe_image.php?d=AQAdgoz05bpBuXxK&w=130&h=130&url=http%3A%2F%2Fi1.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F01%2Fayuda.jpg%3Ffit%3D400%2C400&cfs=1,https://external.xx.fbcdn.net/safe_image.php?d=AQBxVgMk7I8cxdFL&url=http%3A%2F%2Fi1.wp.com%2Fmundomarfan.files.wordpress.com%2F2013%2F01%2Fayuda.jpg%3Ffit%3D400%2C400,http://mundomarfan.wordpress.com/2013/01/21/participar/,mundomarfan.wordpress.com,2013-01-21T02:16:06+0000,1358734566,21/01/2013 3:16,3,0,3,0,3
status,post_user_333386441351,333386441351_10151407280981352,https://www.facebook.com/333386441351/posts/10151407280981352,En Argentina  Bs.As. Para intervenci�n quir�rgica  necesitamos  para el hijo de Mar�a Julia  10 dadores de sangre que deben presentarse en Fundacion Hemocentro Independencia de lunes a s�bado de 7.30 a 12.oo Sarand� 748 CABA 4943-0171/ 4308-5720 para Mariano P�rez de Sanatorio Anchorena. Gracias.,,,,,2013-01-21T01:54:27+0000,1358733267,21/01/2013 2:54,2,0,2,0,2
status,post_user_333386441351,333386441351_10151401590626352,https://www.facebook.com/333386441351/posts/10151401590626352,Buenas noticias sobre mi ojo sin visi�n:  No est� afectada la retina ni la lente intraocular. Parece ser un problema de coagulaci�n. Uno de los vasos sanguineos digamos que ha explotado y ha producido una hemorragia interna y se ha mezclado con los fluidos oculares.  La soluci�n est� en un reposo casi absoluto. No debo hacer esfuerzos f�sicos ni debo agacharme bajo ningun concepto. Esto va a llevar un largo tiempo y esperamos que todo ese fluido sea reabsorbido en un par o tres de meses.  Dentro de lo malo no puedo quejarme. No veo pero espero volver a ver (vaya frase).  Espero que esto no me afecte en el encuentro estatal y pueda asistir.  Me muero de ganas por ir y veros a tod@s.  Un marfanabrazo.,,,,,2013-01-17T20:26:37+0000,1358454397,17/01/2013 21:26,15,13,15,0,28
